Table ID,Table Name,Table Label,Record Family,Category,Is Custom,Is System,Field Count,Has Overview,Base Type,Description,Available,Feature Required,Permission Required
unitsType,unitsType,Units Type,OTHER,System,No,Yes,0,No,,,Yes,,
UnlockedTimePeriod,UnlockedTimePeriod,Unlock Time Period,OTHER,System,No,Yes,0,No,,,Yes,,
UnrealizedGainLoss,UnrealizedGainLoss,Unrealized Gain/Loss,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_AVA_BOTTLETAX_UOM_NETVOLUME,CUSTOMLIST_AVA_BOTTLETAX_UOM_NETVOLUME,UOM-Net Volume(Bottle Tax),OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_AVA_BOTTLETAX_UOM_PACKSIZE,CUSTOMLIST_AVA_BOTTLETAX_UOM_PACKSIZE,UOM-Pack Size(Bottle Tax),OTHER,System,No,Yes,0,No,,,Yes,,
FXRATEUPDATEZONE,FXRATEUPDATEZONE,Update Time Zone,OTHER,System,No,Yes,0,No,,,Yes,,
usage,usage,Usage,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_LIST_SHIP_DEMOACCOUNT,CUSTOMLIST_LIST_SHIP_DEMOACCOUNT,Use for Ship Central Demo,ACCOUNTING,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_ITEM360_USERORROLE,CUSTOMLIST_ITEM360_USERORROLE,User/Role,ITEM,System,No,Yes,0,No,,,Yes,,
userEventScript,userEventScript,Userevent Script,OTHER,System,No,Yes,0,No,,,Yes,,
UserEventScriptDeployment,UserEventScriptDeployment,User Event Script Deployment,OTHER,System,No,Yes,0,No,,,Yes,,
UsrDsExecutionLog,UsrDsExecutionLog,UsrDsExecutionLog,OTHER,System,No,Yes,0,No,,,Yes,,
validatePostbackStatus,validatePostbackStatus,Validate PostBack status,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_EVD_VALIDATIONTYPE,CUSTOMLIST_EVD_VALIDATIONTYPE,Validation Type,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_SC_VARIANCES,CUSTOMLIST_SC_VARIANCES,Variance,OTHER,System,No,Yes,0,No,,,Yes,,
varianceType,varianceType,Variance Type,OTHER,System,No,Yes,0,No,,,Yes,,
Vendor,Vendor,Vendor,ENTITY,System,No,Yes,0,No,,,Yes,,
VendorAutomatedClearingHouse,VendorAutomatedClearingHouse,Vendor Automated Clearing House,ENTITY,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_VB_MEMO_LIST,CUSTOMLIST_VB_MEMO_LIST,Vendor Bill Memo List,OTHER,System,No,Yes,0,No,,,Yes,,
